institution_code,institution_name,institution_type,campus_code,campus_name,program_code,program_name,target_academic_year,admission_round_code,admission_round_name,admission_track_code,admission_track_name,mapping_status
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F23222C940A5,부동산경영과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0A998B200C21,보건의료정보과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9CFB435109B6,드론정보공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D7CC0441DB82,공공행정서비스과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6B2BD81A51D2,경영·휴먼라이프학부 자유전공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-FDE95FE72617,AI게임소프트웨어학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DD78F54CA5FB,AI·SW융합학부 자유전공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CDA69C04CCFD,호텔관광과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2BE1F092D06D,카페ㆍ베이커리과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8CC0199CEEFE,자유전공학과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-EB82E2E62EB5,웹툰만화콘텐츠과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-BFF9AA058559,영상콘텐츠과 뉴미디어콘텐츠전공,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-85C5FC3BEA21,K-POP과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8BB09A522632,항공서비스과,2027,SUSI-1,수시1차,COLLEGE-SPECIFIC,특별전형 / 대학자체,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2ABB1F932EFB,스포츠재활과,2027,SUSI-1,수시1차,COLLEGE-SPECIFIC,특별전형 / 대학자체,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-48BC6B7DDF19,사회복지경영과,2027,SUSI-1,수시1차,COLLEGE-SPECIFIC,특별전형 / 대학자체,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B3D78C4B587C,호텔외식조리과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8BB09A522632,항공서비스과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DB12B4B5DDB1,패션디자인비즈니스과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D363FAC9D9D6,컴퓨터소프트웨어과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-641B41967440,치위생과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6307BE64561E,치기공과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-93088D262CD4,정보통신과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1D7CAAF1E550,전기과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2703FA3D3E98,작업치료과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8FFE42707C74,응급구조과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6DB8813ED25D,유통물류과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6148D53EEAE5,유아교육과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B0C2BD31FFAE,영상콘텐츠과 영상콘텐츠제작전공,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-52871025B120,실내건축과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6E875F19576E,식품영양학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-81C1D9183CBA,시각디자인과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2ABB1F932EFB,스포츠재활과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9620DBA2476D,세무회계과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-502B2833102B,사회복지과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E0C79BF2529E,뷰티스타일리스트과 헤어디자인전공,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DF482ECAB222,뷰티스타일리스트과 스킨케어전공,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-550F0CE427EE,뷰티스타일리스트과 메이크업전공,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9CAD50E189F5,보건의료행정과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-A2C0ACA0D6A0,반려동물산업과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-60274868C211,반려동물보건과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-347BD3475B9B,국방군사학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87B2B4F995BC,관광영어과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9B14CCBDA539,경찰경호보안과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-606E6D51B1B3,게임콘텐츠과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4215CA6A6ACD,건축과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B3D78C4B587C,호텔외식조리과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8BB09A522632,항공서비스과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DB12B4B5DDB1,패션디자인비즈니스과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D363FAC9D9D6,컴퓨터소프트웨어과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-641B41967440,치위생과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6307BE64561E,치기공과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-93088D262CD4,정보통신과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1D7CAAF1E550,전기과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2703FA3D3E98,작업치료과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8FFE42707C74,응급구조과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6DB8813ED25D,유통물류과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6148D53EEAE5,유아교육과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B0C2BD31FFAE,영상콘텐츠과 영상콘텐츠제작전공,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-52871025B120,실내건축과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6E875F19576E,식품영양학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-81C1D9183CBA,시각디자인과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2ABB1F932EFB,스포츠재활과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9620DBA2476D,세무회계과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-502B2833102B,사회복지과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E0C79BF2529E,뷰티스타일리스트과 헤어디자인전공,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DF482ECAB222,뷰티스타일리스트과 스킨케어전공,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-550F0CE427EE,뷰티스타일리스트과 메이크업전공,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9CAD50E189F5,보건의료행정과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-A2C0ACA0D6A0,반려동물산업과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-60274868C211,반려동물보건과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-347BD3475B9B,국방군사학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87B2B4F995BC,관광영어과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9B14CCBDA539,경찰경호보안과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-606E6D51B1B3,게임콘텐츠과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
YEONSUNG,연성대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4215CA6A6ACD,건축과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D7E83430F573,화학생명공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4B40B70BBA86,호텔경영학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0BE71768D6D2,항공운항과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B6EB62D55519,항공기계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-003EB77B723A,항공경영학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B5E3D96F6E7C,패션디자인학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-15C2D0F6C933,컴퓨터정보공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F2D7B5F6CF0B,컴퓨터시스템공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-23525D0B2C0D,조선기계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CAA9960E6D90,재료공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4C6BA58B2FB5,자유전공학부,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-FD8EC8F52DA8,자동차공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CE2C91354383,실내건축학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-174E4BB45D81,스포츠헬스케어학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-ABD05B0A88F7,산업디자인학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-092159610368,반도체기계정비학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-A2CFE5014797,물류시스템학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7C39DAB4361A,메카트로닉스공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-92719535A5F1,디지털마케팅공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-749DFD6A4229,기계설계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CE224C3524E5,관광경영학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4BE47785A5BD,공간정보빅데이터학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-874C96771ACB,경영비서학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
